datahora,dia,mes,ano,date,time,dgm,pre,total
2024-10-19T05:00:00+00:00,19,10,2024,2024-10-19,06:00,621415.0,514398.486,1135813.486
2024-10-19T07:30:00+00:00,19,10,2024,2024-10-19,08:30,706541.0,598572.898,1305113.898
2024-10-19T09:45:00+00:00,19,10,2024,2024-10-19,10:45,774485.0,652651.869,1427136.869
2024-10-19T16:30:00+00:00,19,10,2024,2024-10-19,17:30,772953.0,618394.272,1391347.2719999999
2024-10-19T18:45:00+00:00,19,10,2024,2024-10-19,19:45,1185620.0,461151.588,1646771.588
2024-10-19T21:30:00+00:00,19,10,2024,2024-10-19,22:30,968976.0,423861.542,1392837.542
2024-10-19T22:00:00+00:00,19,10,2024,2024-10-19,23:00,934244.0,400293.284,1334537.284
2024-10-20T11:00:00+00:00,20,10,2024,2024-10-20,12:00,1038954.0,319640.695,1358594.695
2024-10-20T11:15:00+00:00,20,10,2024,2024-10-20,12:15,1047098.0,321552.016,1368650.016
2024-10-20T16:30:00+00:00,20,10,2024,2024-10-20,17:30,998092.0,242980.338,1241072.338
2024-10-21T01:45:00+00:00,21,10,2024,2024-10-21,02:45,865702.0,216558.826,1082260.826
2024-10-21T17:15:00+00:00,21,10,2024,2024-10-21,18:15,1406422.0,238910.682,1645332.682
2024-10-22T10:30:00+00:00,22,10,2024,2024-10-22,11:30,1067860.0,524212.153,1592072.153
2024-10-23T02:30:00+00:00,23,10,2024,2024-10-23,03:30,519767.0,641084.625,1160851.625
2024-10-23T03:15:00+00:00,23,10,2024,2024-10-23,04:15,546038.0,605127.034,1151165.034
2024-10-23T04:30:00+00:00,23,10,2024,2024-10-23,05:30,543517.0,599300.806,1142817.8059999999
2024-10-23T05:45:00+00:00,23,10,2024,2024-10-23,06:45,687835.0,572637.538,1260472.538
2024-10-23T10:45:00+00:00,23,10,2024,2024-10-23,11:45,1050068.0,489199.417,1539267.417
2024-10-23T19:00:00+00:00,23,10,2024,2024-10-23,20:00,1536935.0,319133.953,1856068.953
2024-10-23T20:45:00+00:00,23,10,2024,2024-10-23,21:45,1225877.0,446548.549,1672425.549
2024-10-25T14:00:00+00:00,25,10,2024,2024-10-25,15:00,817704.0,725276.925,1542980.925
2024-10-26T05:00:00+00:00,26,10,2024,2024-10-26,06:00,825661.0,298104.77,1123765.77
2024-10-26T07:15:00+00:00,26,10,2024,2024-10-26,08:15,878375.0,371557.078,1249932.078
2024-10-26T23:00:00+00:00,27,10,2024,2024-10-27,00:00,778714.0,477557.783,1256271.783
2024-10-27T06:45:00+00:00,27,10,2024,2024-10-27,06:45,716954.0,344529.557,1061483.557
2024-10-27T11:30:00+00:00,27,10,2024,2024-10-27,11:30,903159.0,353762.499,1256921.499
2024-10-27T22:45:00+00:00,27,10,2024,2024-10-27,22:45,486605.0,861117.155,1347722.155
2024-10-28T15:00:00+00:00,28,10,2024,2024-10-28,15:00,973744.0,597933.502,1571677.5019999999
2024-10-28T16:30:00+00:00,28,10,2024,2024-10-28,16:30,1175352.0,447982.671,1623334.671
2024-10-28T22:15:00+00:00,28,10,2024,2024-10-28,22:15,677410.0,939420.524,1616830.524
2024-10-28T23:00:00+00:00,28,10,2024,2024-10-28,23:00,603890.0,905964.436,1509854.436
2024-10-28T23:45:00+00:00,28,10,2024,2024-10-28,23:45,508975.0,884588.124,1393563.1239999998
2024-10-29T02:00:00+00:00,29,10,2024,2024-10-29,02:00,307081.0,903457.295,1210538.295
2024-10-29T08:00:00+00:00,29,10,2024,2024-10-29,08:00,497659.0,1043026.129,1540685.129
2024-10-29T08:30:00+00:00,29,10,2024,2024-10-29,08:30,622098.0,1009556.495,1631654.495
2024-10-29T10:30:00+00:00,29,10,2024,2024-10-29,10:30,645130.0,957659.897,1602789.8969999999
2024-10-29T11:15:00+00:00,29,10,2024,2024-10-29,11:15,663748.0,964937.579,1628685.579
2024-10-29T17:30:00+00:00,29,10,2024,2024-10-29,17:30,919807.0,825029.682,1744836.682
2024-10-29T18:00:00+00:00,29,10,2024,2024-10-29,18:00,929121.0,889549.302,1818670.3020000001
2024-10-30T02:30:00+00:00,30,10,2024,2024-10-30,02:30,360961.0,815602.051,1176563.051
2024-10-30T06:30:00+00:00,30,10,2024,2024-10-30,06:30,595769.0,690438.819,1286207.8190000001
2024-10-30T16:30:00+00:00,30,10,2024,2024-10-30,16:30,1309446.0,401876.733,1711322.733
2024-10-30T21:00:00+00:00,30,10,2024,2024-10-30,21:00,930926.0,830975.695,1761901.6949999998
2024-10-30T23:15:00+00:00,30,10,2024,2024-10-30,23:15,657208.0,842765.281,1499973.281
2024-10-31T04:00:00+00:00,31,10,2024,2024-10-31,04:00,337892.0,841474.267,1179366.267
2024-10-31T05:30:00+00:00,31,10,2024,2024-10-31,05:30,346113.0,842829.553,1188942.5529999998
2024-10-31T07:45:00+00:00,31,10,2024,2024-10-31,07:45,619128.0,856804.345,1475932.345
2024-10-31T13:30:00+00:00,31,10,2024,2024-10-31,13:30,883312.0,709844.309,1593156.309
2024-11-01T00:30:00+00:00,01,11,2024,2024-11-01,00:30,614102.0,699146.986,1313248.986
2024-11-01T02:30:00+00:00,01,11,2024,2024-11-01,02:30,536422.0,636054.036,1172476.0359999998
2024-11-01T06:00:00+00:00,01,11,2024,2024-11-01,06:00,559321.0,566254.46,1125575.46
2024-11-01T06:30:00+00:00,01,11,2024,2024-11-01,06:30,567342.0,575761.771,1143103.771
2024-11-01T09:00:00+00:00,01,11,2024,2024-11-01,09:00,614206.0,653795.856,1268001.8560000001
2024-11-01T14:00:00+00:00,01,11,2024,2024-11-01,14:00,888520.0,529285.544,1417805.544
2024-11-01T17:15:00+00:00,01,11,2024,2024-11-01,17:15,914488.0,492678.342,1407166.342
2024-11-02T03:45:00+00:00,02,11,2024,2024-11-02,03:45,536506.0,497481.447,1033987.4469999999
2024-11-02T17:45:00+00:00,02,11,2024,2024-11-02,17:45,1247523.0,208475.035,1455998.035
2024-11-03T02:15:00+00:00,03,11,2024,2024-11-03,02:15,542856.0,513352.159,1056208.159
2024-11-03T17:30:00+00:00,03,11,2024,2024-11-03,17:30,646593.0,700355.91,1346948.9100000001
2024-11-03T17:45:00+00:00,03,11,2024,2024-11-03,17:45,652979.0,726281.88,1379260.88
2024-11-03T19:15:00+00:00,03,11,2024,2024-11-03,19:15,698240.0,852785.256,1551025.256
2024-11-03T22:00:00+00:00,03,11,2024,2024-11-03,22:00,558809.0,843760.0,1402569.0
2024-11-04T01:15:00+00:00,04,11,2024,2024-11-04,01:15,367777.0,751577.36,1119354.3599999999
2024-11-04T03:30:00+00:00,04,11,2024,2024-11-04,03:30,402128.0,659169.665,1061297.665
2024-11-04T19:45:00+00:00,04,11,2024,2024-11-04,19:45,1207895.0,657808.75,1865703.75
2024-11-04T21:00:00+00:00,04,11,2024,2024-11-04,21:00,1086797.0,664196.016,1750993.0159999998
2024-11-05T04:45:00+00:00,05,11,2024,2024-11-05,04:45,502351.0,656526.494,1158877.494
2024-11-05T05:30:00+00:00,05,11,2024,2024-11-05,05:30,530947.0,657125.74,1188072.74
2024-11-05T07:15:00+00:00,05,11,2024,2024-11-05,07:15,693323.0,676341.844,1369664.844
2024-11-05T20:45:00+00:00,05,11,2024,2024-11-05,20:45,1444378.0,342564.751,1786942.751
2024-11-05T21:45:00+00:00,05,11,2024,2024-11-05,21:45,1340667.0,328582.5,1669249.5
2024-11-05T22:15:00+00:00,05,11,2024,2024-11-05,22:15,1274897.0,320900.45,1595797.45
2024-11-05T23:30:00+00:00,05,11,2024,2024-11-05,23:30,1088155.0,325929.7,1414084.7
2024-11-06T07:00:00+00:00,06,11,2024,2024-11-06,07:00,936164.0,360505.061,1296669.061
2024-11-06T09:00:00+00:00,06,11,2024,2024-11-06,09:00,1082841.0,510572.867,1593413.867
2024-11-06T09:15:00+00:00,06,11,2024,2024-11-06,09:15,1090834.0,517249.962,1608083.962
2024-11-06T12:45:00+00:00,06,11,2024,2024-11-06,12:45,1136926.0,409226.774,1546152.774
2024-11-06T14:15:00+00:00,06,11,2024,2024-11-06,14:15,1280331.0,308265.345,1588596.345
2024-11-06T15:45:00+00:00,06,11,2024,2024-11-06,15:45,1394672.0,250779.108,1645451.108
2024-11-06T17:30:00+00:00,06,11,2024,2024-11-06,17:30,1408928.0,285409.614,1694337.614
2024-11-06T20:30:00+00:00,06,11,2024,2024-11-06,20:30,1120577.0,657928.518,1778505.5180000002
2024-11-07T08:15:00+00:00,07,11,2024,2024-11-07,08:15,868044.0,683322.61,1551366.6099999999
2024-11-07T09:45:00+00:00,07,11,2024,2024-11-07,09:45,990908.0,638144.659,1629052.659
2024-11-07T21:15:00+00:00,07,11,2024,2024-11-07,21:15,1044630.0,665311.5,1709941.5
2024-11-07T23:15:00+00:00,07,11,2024,2024-11-07,23:15,672204.0,759816.282,1432020.2820000001
2024-11-07T23:45:00+00:00,07,11,2024,2024-11-07,23:45,613131.0,752108.069,1365239.0690000001
2024-11-08T09:30:00+00:00,08,11,2024,2024-11-08,09:30,1338522.0,341922.04,1680444.04
2024-11-08T11:15:00+00:00,08,11,2024,2024-11-08,11:15,1304262.0,346134.372,1650396.372
2024-11-08T20:15:00+00:00,08,11,2024,2024-11-08,20:15,1464508.0,318935.537,1783443.537
2024-11-08T21:30:00+00:00,08,11,2024,2024-11-08,21:30,1341380.0,318718.779,1660098.779
2024-11-08T23:00:00+00:00,08,11,2024,2024-11-08,23:00,1216533.0,252330.028,1468863.028
2024-11-08T23:30:00+00:00,08,11,2024,2024-11-08,23:30,1176897.0,246672.28,1423569.28
2024-11-09T01:30:00+00:00,09,11,2024,2024-11-09,01:30,1018633.0,217328.068,1235961.068
2024-11-09T01:45:00+00:00,09,11,2024,2024-11-09,01:45,1001158.0,217692.027,1218850.027
2024-11-09T02:00:00+00:00,09,11,2024,2024-11-09,02:00,987164.0,216051.078,1203215.078
2024-11-09T14:15:00+00:00,09,11,2024,2024-11-09,14:15,1067007.0,244511.613,1311518.613
2024-11-09T15:15:00+00:00,09,11,2024,2024-11-09,15:15,1075533.0,234545.575,1310078.575
2024-11-09T19:15:00+00:00,09,11,2024,2024-11-09,19:15,1238316.0,362578.327,1600894.327
2024-11-10T02:00:00+00:00,10,11,2024,2024-11-10,02:00,662333.0,422810.529,1085143.529
2024-11-10T05:15:00+00:00,10,11,2024,2024-11-10,05:15,503346.0,522025.079,1025371.079
2024-11-11T02:15:00+00:00,11,11,2024,2024-11-11,02:15,524427.0,570115.529,1094542.529
2024-11-11T06:15:00+00:00,11,11,2024,2024-11-11,06:15,537020.0,627867.301,1164887.301
2024-11-11T16:15:00+00:00,11,11,2024,2024-11-11,16:15,1026724.0,621092.449,1647816.449
2024-11-11T19:15:00+00:00,11,11,2024,2024-11-11,19:15,1096209.0,772526.872,1868735.872
2024-11-12T15:45:00+00:00,12,11,2024,2024-11-12,15:45,1150185.0,491256.71,1641441.71
2024-11-12T20:15:00+00:00,12,11,2024,2024-11-12,20:15,1212002.0,675221.789,1887223.7889999999
2024-11-13T03:45:00+00:00,13,11,2024,2024-11-13,03:45,231527.0,948375.896,1179902.896
2024-11-13T11:00:00+00:00,13,11,2024,2024-11-13,11:00,574628.0,1004208.126,1578836.1260000002
2024-11-13T16:45:00+00:00,13,11,2024,2024-11-13,16:45,821273.0,960685.767,1781958.767
2024-11-13T20:15:00+00:00,13,11,2024,2024-11-13,20:15,944140.0,1002822.128,1946962.128
2024-11-14T08:45:00+00:00,14,11,2024,2024-11-14,08:45,709421.0,990262.503,1699683.503
2024-11-14T17:45:00+00:00,14,11,2024,2024-11-14,17:45,798206.0,1113655.237,1911861.237
2024-11-14T19:15:00+00:00,14,11,2024,2024-11-14,19:15,893690.0,1103801.028,1997491.028
2024-11-15T06:15:00+00:00,15,11,2024,2024-11-15,06:15,482824.0,793055.855,1275879.855
2024-11-15T09:30:00+00:00,15,11,2024,2024-11-15,09:30,921531.0,855748.194,1777279.1940000001
2024-11-15T17:30:00+00:00,15,11,2024,2024-11-15,17:30,974230.0,856184.291,1830414.291
2024-11-15T17:45:00+00:00,15,11,2024,2024-11-15,17:45,1010710.0,852360.589,1863070.5890000002
2024-11-15T18:45:00+00:00,15,11,2024,2024-11-15,18:45,1022986.0,880259.546,1903245.546
2024-11-15T21:30:00+00:00,15,11,2024,2024-11-15,21:30,863418.0,910407.635,1773825.635
2024-11-16T00:15:00+00:00,16,11,2024,2024-11-16,00:15,408832.0,995413.098,1404245.098
2024-11-16T07:30:00+00:00,16,11,2024,2024-11-16,07:30,319553.0,911271.117,1230824.117
2024-11-16T13:00:00+00:00,16,11,2024,2024-11-16,13:00,620088.0,873436.435,1493524.435
2024-11-16T18:15:00+00:00,16,11,2024,2024-11-16,18:15,907942.0,717153.408,1625095.408
2024-11-17T08:00:00+00:00,17,11,2024,2024-11-17,08:00,371314.0,741468.164,1112782.1639999999
2024-11-17T13:45:00+00:00,17,11,2024,2024-11-17,13:45,1069073.0,248562.674,1317635.674
2024-11-17T19:30:00+00:00,17,11,2024,2024-11-17,19:30,1425484.0,182922.793,1608406.793
2024-11-17T21:30:00+00:00,17,11,2024,2024-11-17,21:30,1325006.0,169809.287,1494815.287
2024-11-18T16:00:00+00:00,18,11,2024,2024-11-18,16:00,1517139.0,156675.557,1673814.557
2024-11-19T00:30:00+00:00,19,11,2024,2024-11-19,00:30,1173824.0,133865.033,1307689.033
2024-11-19T01:30:00+00:00,19,11,2024,2024-11-19,01:30,1078517.0,147368.567,1225885.567
2024-11-19T02:15:00+00:00,19,11,2024,2024-11-19,02:15,1027272.0,154118.354,1181390.354
2024-11-20T02:45:00+00:00,20,11,2024,2024-11-20,02:45,524773.0,680501.952,1205274.952
2024-11-20T06:15:00+00:00,20,11,2024,2024-11-20,06:15,551493.0,725319.86,1276812.8599999999
2024-11-20T15:30:00+00:00,20,11,2024,2024-11-20,15:30,1242383.0,563564.649,1805947.649
2024-11-20T17:30:00+00:00,20,11,2024,2024-11-20,17:30,1339809.0,530618.841,1870427.841
2024-11-20T19:00:00+00:00,20,11,2024,2024-11-20,19:00,1380195.0,570209.618,1950404.618
2024-11-22T03:30:00+00:00,22,11,2024,2024-11-22,03:30,385061.0,837759.962,1222820.962
2024-11-22T05:00:00+00:00,22,11,2024,2024-11-22,05:00,490084.0,720968.358,1211052.358
2024-11-22T09:30:00+00:00,22,11,2024,2024-11-22,09:30,1344672.0,380305.692,1724977.692
2024-11-22T15:30:00+00:00,22,11,2024,2024-11-22,15:30,1510161.0,243187.903,1753348.903
2024-11-22T18:00:00+00:00,22,11,2024,2024-11-22,18:00,1617893.0,242446.455,1860339.455
2024-11-22T19:15:00+00:00,22,11,2024,2024-11-22,19:15,1593756.0,298419.512,1892175.512
2024-11-23T05:15:00+00:00,23,11,2024,2024-11-23,05:15,227189.0,931253.662,1158442.662
2024-11-23T06:00:00+00:00,23,11,2024,2024-11-23,06:00,200380.0,962704.587,1163084.587
2024-11-23T11:30:00+00:00,23,11,2024,2024-11-23,11:30,326991.0,1096873.564,1423864.564
2024-11-23T14:15:00+00:00,23,11,2024,2024-11-23,14:15,291760.0,1100937.831,1392697.831
2024-11-23T19:00:00+00:00,23,11,2024,2024-11-23,19:00,489244.0,1161284.105,1650528.105
2024-11-23T23:45:00+00:00,23,11,2024,2024-11-23,23:45,39656.0,1255642.898,1295298.898
2024-11-24T07:15:00+00:00,24,11,2024,2024-11-24,07:15,-130052.0,1222455.282,1092403.282
2024-11-24T17:30:00+00:00,24,11,2024,2024-11-24,17:30,201121.0,1278101.197,1479222.197
2024-11-24T20:15:00+00:00,24,11,2024,2024-11-24,20:15,365185.0,1283404.301,1648589.301
2024-11-24T21:45:00+00:00,24,11,2024,2024-11-24,21:45,306003.0,1219650.662,1525653.662
2024-11-25T04:30:00+00:00,25,11,2024,2024-11-25,04:30,263197.0,825894.639,1089091.639
2024-11-25T08:30:00+00:00,25,11,2024,2024-11-25,08:30,894288.0,723096.485,1617384.4849999999
2024-11-25T09:45:00+00:00,25,11,2024,2024-11-25,09:45,1004532.0,669322.015,1673854.0150000001
2024-11-25T12:00:00+00:00,25,11,2024,2024-11-25,12:00,1074520.0,628875.273,1703395.273
2024-11-25T18:00:00+00:00,25,11,2024,2024-11-25,18:00,1516572.0,351262.86,1867834.8599999999
2024-11-25T19:45:00+00:00,25,11,2024,2024-11-25,19:45,1642960.0,300735.612,1943695.612
2024-11-26T04:00:00+00:00,26,11,2024,2024-11-26,04:00,908502.0,244559.375,1153061.375
2024-11-26T09:45:00+00:00,26,11,2024,2024-11-26,09:45,1508705.0,254768.459,1763473.459
2024-11-26T20:15:00+00:00,26,11,2024,2024-11-26,20:15,1744465.0,223000.614,1967465.614
2024-11-27T10:00:00+00:00,27,11,2024,2024-11-27,10:00,1273252.0,398741.594,1671993.594
2024-11-27T17:30:00+00:00,27,11,2024,2024-11-27,17:30,1467837.0,360078.953,1827915.953
2024-11-28T02:30:00+00:00,28,11,2024,2024-11-28,02:30,255477.0,953310.935,1208787.935
2024-11-28T09:30:00+00:00,28,11,2024,2024-11-28,09:30,720695.0,1017821.99,1738516.99
2024-11-28T14:45:00+00:00,28,11,2024,2024-11-28,14:45,735554.0,947351.33,1682905.33
2024-11-28T17:30:00+00:00,28,11,2024,2024-11-28,17:30,840093.0,1018662.451,1858755.451
2024-11-28T21:00:00+00:00,28,11,2024,2024-11-28,21:00,831749.0,1053395.365,1885144.365
2024-11-29T15:30:00+00:00,29,11,2024,2024-11-29,15:30,1425767.0,358551.798,1784318.798
2024-11-30T06:15:00+00:00,30,11,2024,2024-11-30,06:15,592107.0,550060.084,1142167.084
2024-11-30T07:15:00+00:00,30,11,2024,2024-11-30,07:15,602557.0,614447.868,1217004.868
2024-11-30T12:30:00+00:00,30,11,2024,2024-11-30,12:30,907343.0,581210.382,1488553.382
2024-11-30T14:30:00+00:00,30,11,2024,2024-11-30,14:30,1036007.0,428335.515,1464342.5150000001
2024-11-30T17:15:00+00:00,30,11,2024,2024-11-30,17:15,1074045.0,440636.5,1514681.5
2024-11-30T21:15:00+00:00,30,11,2024,2024-11-30,21:15,1013222.0,535679.538,1548901.538
2024-12-01T06:45:00+00:00,01,12,2024,2024-12-01,06:45,571504.0,510361.66,1081865.66
2024-12-01T07:15:00+00:00,01,12,2024,2024-12-01,07:15,590441.0,526783.18,1117224.1800000002
2024-12-01T08:00:00+00:00,01,12,2024,2024-12-01,08:00,556335.0,576699.02,1133034.02
2024-12-01T11:30:00+00:00,01,12,2024,2024-12-01,11:30,945377.0,472188.559,1417565.559
2024-12-01T12:00:00+00:00,01,12,2024,2024-12-01,12:00,1001865.0,455053.045,1456918.045
2024-12-02T01:00:00+00:00,02,12,2024,2024-12-02,01:00,799729.0,365410.068,1165139.068
2024-12-02T10:45:00+00:00,02,12,2024,2024-12-02,10:45,1439250.0,220969.644,1660219.644
2024-12-02T13:00:00+00:00,02,12,2024,2024-12-02,13:00,1402808.0,217383.927,1620191.927
2024-12-02T13:30:00+00:00,02,12,2024,2024-12-02,13:30,1390127.0,233748.119,1623875.119
2024-12-03T00:00:00+00:00,03,12,2024,2024-12-03,00:00,1179281.0,227420.634,1406701.634
2024-12-03T06:00:00+00:00,03,12,2024,2024-12-03,06:00,959280.0,245817.95,1205097.95
2024-12-03T10:45:00+00:00,03,12,2024,2024-12-03,10:45,1445876.0,293242.083,1739118.083
2024-12-04T10:00:00+00:00,04,12,2024,2024-12-04,10:00,1342664.0,379096.571,1721760.571
2024-12-04T14:00:00+00:00,04,12,2024,2024-12-04,14:00,1382192.0,263621.927,1645813.9270000001
2024-12-05T10:45:00+00:00,05,12,2024,2024-12-05,10:45,1427257.0,297454.492,1724711.492
2024-12-05T13:00:00+00:00,05,12,2024,2024-12-05,13:00,1366402.0,331657.714,1698059.714
2024-12-05T18:30:00+00:00,05,12,2024,2024-12-05,18:30,1525289.0,429959.341,1955248.341
2024-12-05T22:45:00+00:00,05,12,2024,2024-12-05,22:45,1345624.0,317088.854,1662712.854
2024-12-06T09:00:00+00:00,06,12,2024,2024-12-06,09:00,1436284.0,331847.708,1768131.708
2024-12-06T09:45:00+00:00,06,12,2024,2024-12-06,09:45,1470152.0,318876.899,1789028.899
2024-12-06T12:15:00+00:00,06,12,2024,2024-12-06,12:15,1529784.0,265513.721,1795297.721
2024-12-06T22:00:00+00:00,06,12,2024,2024-12-06,22:00,999706.0,700334.964,1700040.9640000002
2024-12-06T23:00:00+00:00,06,12,2024,2024-12-06,23:00,887327.0,692279.838,1579606.838
2024-12-07T02:45:00+00:00,07,12,2024,2024-12-07,02:45,348921.0,867212.922,1216133.922
2024-12-07T04:00:00+00:00,07,12,2024,2024-12-07,04:00,295016.0,897524.578,1192540.578
2024-12-07T06:30:00+00:00,07,12,2024,2024-12-07,06:30,311688.0,904374.554,1216062.554
2024-12-07T08:00:00+00:00,07,12,2024,2024-12-07,08:00,386767.0,935179.656,1321946.656
2024-12-07T14:30:00+00:00,07,12,2024,2024-12-07,14:30,451556.0,957425.763,1408981.763
2024-12-07T21:30:00+00:00,07,12,2024,2024-12-07,21:30,536876.0,1106503.339,1643379.339
2024-12-07T22:45:00+00:00,07,12,2024,2024-12-07,22:45,392297.0,1120912.386,1513209.386
2024-12-07T23:30:00+00:00,07,12,2024,2024-12-07,23:30,317575.0,1108865.99,1426440.99
2024-12-08T07:00:00+00:00,08,12,2024,2024-12-08,07:00,-49026.0,1195119.98,1146093.98
2024-12-08T09:00:00+00:00,08,12,2024,2024-12-08,09:00,97025.0,1148080.009,1245105.009
2024-12-08T11:45:00+00:00,08,12,2024,2024-12-08,11:45,330011.0,1055906.79,1385917.79
2024-12-08T12:30:00+00:00,08,12,2024,2024-12-08,12:30,399115.0,1013307.268,1412422.2680000002
2024-12-08T23:15:00+00:00,08,12,2024,2024-12-08,23:15,407547.0,1065170.312,1472717.312
2024-12-09T01:30:00+00:00,09,12,2024,2024-12-09,01:30,239922.0,989860.916,1229782.916
2024-12-09T23:30:00+00:00,09,12,2024,2024-12-09,23:30,1269174.0,410173.57,1679347.57
2024-12-10T06:15:00+00:00,10,12,2024,2024-12-10,06:15,1036295.0,331278.45,1367573.45
2024-12-10T07:00:00+00:00,10,12,2024,2024-12-10,07:00,1153188.0,345850.703,1499038.703
2024-12-10T11:30:00+00:00,10,12,2024,2024-12-10,11:30,1464641.0,357115.79,1821756.79
2024-12-10T21:45:00+00:00,10,12,2024,2024-12-10,21:45,1605016.0,433220.38,2038236.38
2024-12-11T17:00:00+00:00,11,12,2024,2024-12-11,17:00,1764383.0,200700.735,1965083.7349999999
2024-12-12T01:30:00+00:00,12,12,2024,2024-12-12,01:30,1004279.0,433950.619,1438229.619
2024-12-12T07:00:00+00:00,12,12,2024,2024-12-12,07:00,955872.0,572399.347,1528271.347
2024-12-12T18:45:00+00:00,12,12,2024,2024-12-12,18:45,1800918.0,399451.489,2200369.489
2024-12-12T22:30:00+00:00,12,12,2024,2024-12-12,22:30,1513306.0,450817.864,1964123.864
2024-12-13T03:00:00+00:00,13,12,2024,2024-12-13,03:00,960103.0,362868.228,1322971.2280000001
2024-12-13T05:45:00+00:00,13,12,2024,2024-12-13,05:45,993971.0,333181.713,1327152.713
2024-12-13T10:15:00+00:00,13,12,2024,2024-12-13,10:15,1630191.0,319726.936,1949917.936
2024-12-13T14:45:00+00:00,13,12,2024,2024-12-13,14:45,1676779.0,230023.872,1906802.872
2024-12-13T18:15:00+00:00,13,12,2024,2024-12-13,18:15,1880186.0,256157.132,2136343.132
2024-12-14T20:45:00+00:00,14,12,2024,2024-12-14,20:45,1633939.0,261554.038,1895493.038
2024-12-14T23:00:00+00:00,14,12,2024,2024-12-14,23:00,1322269.0,305762.201,1628031.201
2024-12-15T02:30:00+00:00,15,12,2024,2024-12-15,02:30,856564.0,380689.839,1237253.839
2024-12-15T07:30:00+00:00,15,12,2024,2024-12-15,07:30,517627.0,749762.584,1267389.584
2024-12-15T11:00:00+00:00,15,12,2024,2024-12-15,11:00,859366.0,677542.145,1536908.145
2024-12-15T15:15:00+00:00,15,12,2024,2024-12-15,15:15,882174.0,632662.811,1514836.811
2024-12-16T04:00:00+00:00,16,12,2024,2024-12-16,04:00,218846.0,998303.017,1217149.017
2024-12-16T07:00:00+00:00,16,12,2024,2024-12-16,07:00,518086.0,946449.586,1464535.5860000001
2024-12-16T13:30:00+00:00,16,12,2024,2024-12-16,13:30,992476.0,862175.928,1854651.9279999998
2024-12-16T14:00:00+00:00,16,12,2024,2024-12-16,14:00,1049185.0,840426.636,1889611.636
2024-12-16T23:00:00+00:00,16,12,2024,2024-12-16,23:00,994390.0,852949.277,1847339.277
2024-12-16T23:30:00+00:00,16,12,2024,2024-12-16,23:30,924434.0,842450.271,1766884.271
2024-12-17T08:30:00+00:00,17,12,2024,2024-12-17,08:30,976101.0,903594.166,1879695.166
2024-12-17T19:45:00+00:00,17,12,2024,2024-12-17,19:45,1426910.0,789735.775,2216645.775
2024-12-17T20:45:00+00:00,17,12,2024,2024-12-17,20:45,1365394.0,807417.901,2172811.901
2024-12-17T22:00:00+00:00,17,12,2024,2024-12-17,22:00,1199876.0,805970.242,2005846.242
2024-12-18T04:00:00+00:00,18,12,2024,2024-12-18,04:00,505122.0,761259.762,1266381.762
2024-12-18T04:30:00+00:00,18,12,2024,2024-12-18,04:30,535948.0,743862.744,1279810.744
2024-12-18T17:00:00+00:00,18,12,2024,2024-12-18,17:00,957081.0,1034742.654,1991823.654
2024-12-18T20:00:00+00:00,18,12,2024,2024-12-18,20:00,1063197.0,1107611.291,2170808.291
2024-12-19T05:00:00+00:00,19,12,2024,2024-12-19,05:00,92438.0,1150081.769,1242519.769
2024-12-19T12:15:00+00:00,19,12,2024,2024-12-19,12:15,1033843.0,771006.313,1804849.313
2024-12-20T00:45:00+00:00,20,12,2024,2024-12-20,00:45,849753.0,615485.982,1465238.9819999998
2024-12-20T05:45:00+00:00,20,12,2024,2024-12-20,05:45,617969.0,661678.279,1279647.279
2024-12-20T06:00:00+00:00,20,12,2024,2024-12-20,06:00,617703.0,679001.985,1296704.9849999999
2024-12-20T21:15:00+00:00,20,12,2024,2024-12-20,21:15,1296448.0,660244.872,1956692.872
2024-12-21T03:30:00+00:00,21,12,2024,2024-12-21,03:30,648853.0,586237.525,1235090.525
2024-12-21T04:45:00+00:00,21,12,2024,2024-12-21,04:45,579782.0,621465.49,1201247.49
2024-12-21T10:00:00+00:00,21,12,2024,2024-12-21,10:00,872499.0,671720.926,1544219.926
2024-12-21T14:00:00+00:00,21,12,2024,2024-12-21,14:00,1037131.0,462222.102,1499353.102
2024-12-21T19:15:00+00:00,21,12,2024,2024-12-21,19:15,1296544.0,605599.502,1902143.5019999999
2024-12-22T07:15:00+00:00,22,12,2024,2024-12-22,07:15,860193.0,365374.978,1225567.9780000001
2024-12-22T19:45:00+00:00,22,12,2024,2024-12-22,19:45,1001080.0,848907.395,1849987.395
2024-12-23T00:45:00+00:00,23,12,2024,2024-12-23,00:45,382170.0,980030.68,1362200.6800000002
2024-12-23T05:30:00+00:00,23,12,2024,2024-12-23,05:30,127855.0,1027823.706,1155678.706
2024-12-23T07:45:00+00:00,23,12,2024,2024-12-23,07:45,398955.0,1007144.207,1406099.207
2024-12-23T10:45:00+00:00,23,12,2024,2024-12-23,10:45,776480.0,859991.544,1636471.544
2024-12-23T13:45:00+00:00,23,12,2024,2024-12-23,13:45,825977.0,745619.303,1571596.3029999998
2024-12-24T04:30:00+00:00,24,12,2024,2024-12-24,04:30,15560.0,1087899.162,1103459.162
2024-12-24T08:00:00+00:00,24,12,2024,2024-12-24,08:00,161461.0,1124934.583,1286395.583
2024-12-24T11:45:00+00:00,24,12,2024,2024-12-24,11:45,449629.0,1007855.591,1457484.591
